Year,Tm,Player,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,OWS/48,DWS/48,Shot%,Team Mar,Team MP,Team Gm,Year 3PAr,Team TS%,Tm USG,Tm TS W/O Plyr,Reb/Vers,Defense,Val/Shot,Offense,MPG + Int,RAW SPM,%Min,RAW Contrib,Tm Sum,Tm Adj,BPM,StdErr,Contrib,VORP,Reb/Vers,Val/Shot,Offense,Defense,MPG,Raw OBPM,Contrib,Tm Ortg,Tm Sum,Tm Adj,Tm DRtg,OBPM,OStdErr,Ocontrib,OVORP,DBPM,DStdErr,Dcontrib,DVORP,Sum SPM,%Min,MPG,ReMPG,BPM,Contrib,VORP,VORP-Gm,O-BPM,Ocontrib,OVORP,"OVORP
Gm",D-BPM,Dcontrib,DVORP,"DVORP
Gm",Exp BPM,"TrueTalent
BPM","Exp%
Min","TrueTalent
VORP",TrueTimeVORP,WORP,O-WORP,D-WORP,Adjusted WORP,Estimated Position,BBRef Pos,Age on Feb 1,Yrs Experience,Height,Weight,Rounded Position,Rounded Age,Playoffs
2015,WAS,Garrett Temple,28,52,735,10.9,0.534,0.518,0.282,3.8,9.9,6.9,11,2.9,1,15.1,13.9,0.4,1.1,1.5,0.1,-0.6,1.4,0.8,0.5,0.027,0.073,11.8,0.25,19956,82,0.268,0.534,343082,0.534,-0.97,1.3,0.05,1.22,-1.38,0.18,0.18,0.03,-2.93,0.65,0.8,2.5,0.2,0.5,-0.2,0.4,-0.2,0.5,-0.7,-0.3,-0.1,-2.1,-1.1,-0.3,2.3,-0.6,1.7,-0.1,0.2,1.4,1.9,0.3,0.3,-2.1,0.2,14.1,13.1,0.8,0.2,0.5,0.8,-0.6,-0.1,0.2,0.3,1.4,0.3,0.3,0.5,-2.7,-1.2,0.34,0.3,1,1.4,0.5,0.9,2.6,2.1,2,28.74,4,78,195,2,29,Y
2015,MIN,Adreian Payne,23,29,720,7.8,0.448,0.038,0.207,7.2,18.2,12.5,6.6,1.3,1,15.9,16.9,-0.6,0.2,-0.5,-0.033,-4.5,-1.2,-5.7,-0.7,-0.043,0.01,14.2,-8.52,19787,82,0.268,0.517,341855,0.52,-1.55,-0.71,-0.31,-1.53,-0.31,-4.1,0.18,-0.75,-2.34,-1.58,-5.7,2.5,-1,-0.7,-0.3,0,-3.5,-0.1,-0.2,-4,-0.7,-2.5,-0.8,-0.4,-6.1,-4.5,1.7,-0.8,-0.5,-1.2,1.9,-0.2,-0.2,-3.3,0.2,24.8,21.8,-5.7,-1,-0.7,-1.9,-4.5,-0.8,-0.5,-1.4,-1.2,-0.2,-0.2,-0.5,-2.2,-3.7,0,0,0,-1.8,-1.4,-0.4,0,4.1,4,23.95,0,82,237,4,24,N
2015,DEN,Gary Harris,20,55,719,4.9,0.395,0.475,0.217,3,6.7,4.8,5.9,2.7,0.8,13.8,16.6,-1.2,0.5,-0.7,-0.046,-4.2,-0.1,-4.3,-0.4,-0.08,0.034,14.3,-3.07,19881,82,0.268,0.518,347248,0.521,-3.04,0.94,-0.3,-0.89,-1.49,-4.48,0.18,-0.81,-4.49,0.16,-4.3,2.5,-0.8,-0.4,-0.9,0.1,-2.6,0.4,-0.8,-3.8,-0.7,-1.3,0.4,-0.4,-1.8,-4.2,1.7,-0.8,-0.4,-0.1,1.9,0,0,-4,0.2,13.1,12.2,-4.3,-0.8,-0.4,-0.6,-4.2,-0.8,-0.4,-0.7,-0.1,0,0,0,-3.4,-3.8,0,0,0,-1.1,-1.2,0.1,0,2,2,20.38,0,76,210,2,20,N
2015,LAC,Hedo Turkoglu,35,62,705,10.5,0.602,0.739,0.059,0.8,14.7,7.9,7.5,1.4,0.8,13.1,14.2,0.6,0.6,1.2,0.081,-0.1,-0.8,-0.9,0.2,0.041,0.041,12.3,7.21,19730,82,0.268,0.565,348865,0.564,-2.79,-0.69,0.13,3.25,-1.68,-1.91,0.18,-0.34,3.45,1.04,-0.9,2.5,-0.2,0.2,-1.6,0.5,1.4,0,-0.9,-0.7,-0.1,6.9,5.2,0.6,0.3,0,1.7,0,0.3,-0.8,1.9,-0.1,-0.1,0.8,0.2,11.4,10.7,-0.9,-0.2,0.2,0.3,0,0,0.3,0.4,-0.8,-0.1,-0.1,-0.1,-2.2,-1.6,0.27,0.1,0.3,0.5,0.8,-0.3,0.8,3.5,3,35.87,14,82,220,3,36,Y
2015,DET,Jonas Jerebko,27,46,703,14.5,0.564,0.384,0.182,7,15.3,11,9.2,2,1.2,10.8,15.1,1.2,0.7,1.9,0.13,0.5,0.5,1,0.5,0.082,0.048,13.5,-1.54,19827,82,0.268,0.515,348020,0.513,-0.42,0.27,0.08,2.56,-1.26,1.15,0.18,0.2,-1.14,-0.14,1,2.5,0.2,0.5,0.2,0.4,1,0.1,-0.7,1.1,0.2,-0.2,2.8,-0.6,-1.3,0.5,1.7,0.1,0.4,0.5,1.9,0.1,0.1,0,0.2,15.3,14.1,1,0.2,0.5,1,0.5,0.1,0.4,0.7,0.5,0.1,0.1,0.2,-2.8,-1.1,0.34,0.3,1,1.4,1.1,0.4,2.8,3.8,4,27.92,4,82,231,4,28,N
2015,DEN,Jameer Nelson,32,34,702,14.5,0.53,0.433,0.063,2.4,8,5.1,30.3,1.8,0.4,16.5,22.7,0.5,0.3,0.8,0.058,1.6,-2.2,-0.6,0.2,0.036,0.022,19,-3.07,19881,82,0.268,0.518,347248,0.517,1.85,-0.4,0.38,-1.51,-0.72,-0.78,0.18,-0.14,-4.49,0.16,-0.6,2.5,-0.1,0.2,0.6,0.5,1.1,0.1,-0.4,2,0.3,-1.3,0.4,-0.4,-1.8,1.6,1.7,0.3,0.6,-2.2,1.9,-0.4,-0.3,3.8,0.2,20.6,18.5,-0.6,-0.1,0.2,0.6,1.6,0.3,0.6,1.4,-2.2,-0.4,-0.3,-0.8,-2.1,-1.4,0.3,0.2,0.4,0.7,1.6,-0.9,1.1,1,1,32.98,10,72,190,1,33,N
2015,CLE,Mike Miller,34,52,701,4.6,0.471,0.86,0.035,0.7,14,7.4,9,1,0.5,16.6,8.9,-0.1,0.5,0.4,0.028,-2.6,-0.3,-3,-0.2,-0.007,0.035,7.4,4.39,19779,82,0.268,0.557,342773,0.558,-2.36,-1.35,-0.06,1.7,-1.45,-3.47,0.18,-0.61,2.75,0.5,-3,2.5,-0.5,-0.2,-1.5,0.3,-1,-0.2,-0.8,-3.1,-0.5,5.5,4.5,0.4,-1.1,-2.6,1.7,-0.5,-0.2,-0.3,1.9,-0.1,0,-2.3,0.2,13.5,12.5,-3,-0.5,-0.2,-0.3,-2.6,-0.5,-0.2,-0.3,-0.3,-0.1,0,0,-2.3,-2.6,0.13,-0.1,-0.1,-0.5,-0.4,0,-0.4,2.9,3,34.95,14,80,218,3,35,Y
2015,BOS,Rajon Rondo,28,22,699,15.4,0.422,0.16,0.18,3.9,22.3,12.9,49.3,2.7,0.3,25.8,18.2,-0.2,1.1,0.9,0.064,-1.6,2.1,0.4,0.4,-0.013,0.077,13.5,-0.44,19880,82,0.268,0.523,347983,0.526,9.15,0.67,0.39,-9.57,0.32,0.57,0.18,0.1,0.15,-0.13,0.4,2.5,0.1,0.4,2.4,0.3,-4.2,0.4,0.2,-0.8,-0.1,-1.3,2.5,-0.8,0.9,-1.6,1.7,-0.3,0,2.1,1.9,0.4,0.4,-3.7,0.2,31.8,26.9,0.4,0.1,0.4,1.6,-1.6,-0.3,0,0.1,2.1,0.4,0.4,1.5,0.1,0.2,0.54,1.2,1.3,1.2,0,1.1,3.6,1,1,28.94,8,73,186,1,29,Y
2015,MIN,Ricky Rubio,24,22,692,15.2,0.452,0.233,0.324,3,18.1,10.3,43.5,2.8,0.1,20.4,20,0.1,0.4,0.5,0.033,0.1,-0.5,-0.5,0.3,0.006,0.027,15.9,-8.52,19787,82,0.268,0.517,341855,0.52,6.74,0.69,0.38,-6.62,0.29,1.09,0.18,0.19,-2.34,-1.58,-0.5,2.6,-0.1,0.3,1.7,0.4,-2.2,0.5,0.1,0.5,0.1,-2.5,-0.8,-0.4,-6.1,0.1,1.7,0,0.3,-0.5,1.9,-0.1,0,0.6,0.2,31.5,26.6,-0.5,-0.1,0.3,1,0.1,0,0.3,1.1,-0.5,-0.1,0,-0.2,-1.2,-0.9,0.38,0.4,0.6,0.7,0.8,-0.1,1.6,1.2,1,24.28,3,76,194,1,24,N
2015,CHO,P.J. Hairston,22,45,687,9,0.446,0.606,0.134,3.4,11.5,7.4,5.1,1.6,1.5,7.2,20.4,-0.5,0.8,0.3,0.022,-2.2,-1.3,-3.5,-0.3,-0.034,0.056,18.9,-3.79,19905,82,0.268,0.498,353638,0.5,-3.12,-0.07,-0.13,1.41,-1.27,-3.05,0.17,-0.53,-2.5,-0.41,-3.5,2.6,-0.6,-0.3,-1.1,0.2,0.8,0,-0.7,-0.7,-0.1,-5.7,0.4,-1.4,1.9,-2.2,1.7,-0.4,-0.1,-1.3,1.9,-0.2,-0.2,-0.9,0.2,15.3,14,-3.5,-0.6,-0.3,-0.5,-2.2,-0.4,-0.1,-0.1,-1.3,-0.2,-0.2,-0.3,-3.1,-3.3,0.03,0,0,-0.7,-0.2,-0.5,-0.1,2.8,2,22.11,0,78,230,3,22,N
2015,DEN,Will Barton,24,28,683,15.9,0.533,0.265,0.312,3.5,17.2,10.1,12.8,2.5,1.7,13.3,21,0.6,0.7,1.3,0.089,-0.4,1.2,0.9,0.5,0.041,0.048,18.2,-3.07,19881,82,0.268,0.518,347248,0.517,-0.18,1.17,0.04,0.09,-0.36,0.72,0.17,0.12,-4.49,0.16,0.9,2.6,0.2,0.5,-0.4,0.3,0,0.3,-0.2,0,0,-1.3,0.4,-0.4,-1.8,-0.4,1.7,-0.1,0.2,1.2,1.9,0.2,0.3,-1.6,0.2,24.4,21.3,0.9,0.2,0.5,1.4,-0.4,-0.1,0.2,0.7,1.2,0.2,0.3,0.8,-1.5,-0.5,0.44,0.7,1.3,1.3,0.6,0.7,3.4,2.1,2,24.07,2,78,175,2,24,N
2015,NOP,Norris Cole,26,28,683,12.6,0.52,0.294,0.139,0.2,8.3,4.2,21.2,1.2,0.8,13.3,20.6,0.5,0.3,0.7,0.052,-0.5,-2.6,-3.1,-0.2,0.033,0.019,17.9,1.16,19782,82,0.268,0.537,346147,0.538,-0.63,-0.94,0.12,-1.38,-0.36,-3.32,0.17,-0.57,0.45,0.19,-3.1,2.6,-0.5,-0.2,-0.6,0.3,-0.2,-0.1,-0.2,-0.8,-0.1,2.6,1.5,0.3,-1.4,-0.5,1.7,-0.1,0.2,-2.6,1.9,-0.5,-0.4,2.1,0.2,24.4,21.3,-3.1,-0.5,-0.2,-0.6,-0.5,-0.1,0.2,0.6,-2.6,-0.5,-0.4,-1.2,-0.9,-1.9,0.24,0,-0.3,-0.5,0.6,-1.1,-0.7,1,1,26.3,3,74,175,1,26,Y
2015,POR,Allen Crabbe,22,51,683,8.7,0.525,0.556,0.105,1.1,10.1,5.7,8.1,1.4,1.6,8.6,11.5,0.5,0.8,1.3,0.088,-1.3,1,-0.3,0.3,0.033,0.055,10.5,4.69,19856,82,0.268,0.544,347001,0.544,-2.71,-0.27,-0.03,2.52,-1.47,-1.93,0.17,-0.33,-2.66,1.66,-0.3,2.6,0,0.3,-1.3,0.3,0.3,-0.1,-0.8,-1.5,-0.3,2.3,1.5,0.3,2.4,-1.3,1.7,-0.2,0.1,1,1.9,0.2,0.2,-2.3,0.2,13.4,12.4,-0.3,0,0.3,0.5,-1.3,-0.2,0.1,0.1,1,0.2,0.2,0.4,-2.2,-1.4,0.31,0.2,0.5,0.8,0.2,0.6,1.4,2.3,2,22.81,1,78,210,2,23,Y
2015,ORL,Luke Ridnour,33,47,683,10,0.507,0.358,0.119,1.3,10.1,5.6,21,1.5,0.5,17,14.8,0.3,0.3,0.6,0.042,-2.3,-1.7,-4,-0.3,0.021,0.021,12.3,-6.23,19755,82,0.268,0.525,339398,0.525,0.25,-0.73,0.13,-1.44,-1.35,-3.26,0.17,-0.56,-3.81,-0.73,-4,2.6,-0.7,-0.3,-0.3,0.3,-1,0,-0.7,-1.7,-0.3,-4.1,-1.8,-0.6,-2.1,-2.3,1.7,-0.4,-0.1,-1.7,1.9,-0.3,-0.2,-0.6,0.2,14.5,13.4,-4,-0.7,-0.3,-0.6,-2.3,-0.4,-0.1,-0.2,-1.7,-0.3,-0.2,-0.4,-3.6,-3.8,0,0,0,-0.9,-0.3,-0.7,0,1,1,33.97,11,74,175,1,34,N
2015,MIN,Corey Brewer,28,24,680,13.8,0.484,0.182,0.347,5.2,10.8,7.9,18.6,4,0.5,16.2,20.1,0,0.4,0.4,0.028,-0.5,0.4,-0.1,0.3,0,0.028,16.8,-8.52,19787,82,0.268,0.517,341855,0.519,1.54,2.41,0.01,-2.47,0,1.48,0.17,0.25,-2.34,-1.58,-0.1,2.6,0,0.3,0.8,0.2,-1.9,0.9,0,0,0,-2.5,-0.8,-0.4,-6.1,-0.5,1.7,-0.1,0.2,0.4,1.9,0.1,0.1,-0.8,0.2,28.3,24.3,-0.1,0,0.3,1.1,-0.5,-0.1,0.2,0.7,0.4,0.1,0.1,0.4,-1.6,-1,0.37,0.4,0.7,0.9,0.6,0.3,1.9,2.5,3,28.91,7,81,186,2,29,N
2015,DAL,Charlie Villanueva,30,64,678,17.4,0.534,0.61,0.097,4.8,19.3,12.1,4.7,1.1,2.6,6.9,26.7,0.6,0.7,1.4,0.096,1.2,-3.1,-1.8,0,0.044,0.052,24.9,3.64,19881,82,0.268,0.55,350251,0.55,-3.12,-0.11,-0.06,1.84,-1.77,-3.15,0.17,-0.54,-2.3,1.33,-1.8,2.6,-0.3,0,-1.3,0.3,2.7,-0.2,-0.9,0.6,0.1,4.1,1.4,0.7,-0.4,1.2,1.7,0.2,0.5,-3.1,1.9,-0.5,-0.5,4.3,0.2,10.6,10,-1.8,-0.3,0,0,1.2,0.2,0.5,0.6,-3.1,-0.5,-0.5,-0.6,-2.9,-2.4,0.15,-0.1,0,0.1,1.4,-1.3,0.1,4.4,4,30.44,9,83,232,4,31,Y
2015,OKC,D.J. Augustin,27,28,677,10.2,0.503,0.516,0.194,1.1,8.4,4.8,18.5,1.2,0.1,14.8,15.1,0.5,0.4,0.9,0.063,-0.9,-2,-2.8,-0.1,0.035,0.028,12.9,2.54,19832,82,0.268,0.532,344899,0.533,-0.55,-1.32,0.12,-0.54,-0.39,-2.79,0.17,-0.48,3.19,-0.03,-2.8,2.6,-0.5,-0.1,-0.5,0.4,-0.4,-0.1,-0.2,-0.8,-0.1,2,2.7,-0.1,0.6,-0.9,1.7,-0.1,0.1,-2,1.9,-0.3,-0.3,1.1,0.2,24.2,21.2,-2.8,-0.5,-0.1,-0.4,-0.9,-0.1,0.1,0.4,-2,-0.3,-0.3,-0.8,-0.7,-1.6,0.27,0.1,-0.2,-0.4,0.4,-0.8,-0.6,1,1,27.23,6,72,183,1,27,N
2015,PHI,Ish Smith,26,25,677,13,0.439,0.171,0.149,1.5,10.6,5.8,44.1,2.4,0.6,16.7,26.5,-0.8,0.6,-0.1,-0.01,-1.9,-1.8,-3.7,-0.3,-0.055,0.045,22.1,-9.38,19800,82,0.268,0.494,332680,0.496,3.94,0.46,0.39,-5.27,-0.12,-0.99,0.17,-0.17,2.34,-2.72,-3.7,2.6,-0.6,-0.3,1,0.4,-0.9,0.3,-0.1,0.7,0.1,-10.1,0.6,-2.6,0.8,-1.9,1.7,-0.3,0,-1.8,1.9,-0.3,-0.3,-0.1,0.2,27.1,23.3,-3.7,-0.6,-0.3,-1,-1.9,-0.3,0,-0.1,-1.8,-0.3,-0.3,-0.8,-2,-2.7,0.11,-0.1,-0.2,-0.8,-0.1,-0.7,-0.5,1,1,26.58,4,72,175,1,27,N
2015,ORL,Maurice Harkless,21,45,674,8.4,0.449,0.354,0.259,6.3,11.6,8.9,5.4,2.4,1.1,13.3,13.7,-0.3,0.6,0.3,0.021,-3.1,0.2,-2.9,-0.1,-0.022,0.043,11.9,-6.23,19755,82,0.268,0.525,339398,0.526,-2.22,0.72,-0.25,0.67,-1.3,-2.12,0.17,-0.36,-3.81,-0.73,-2.9,2.6,-0.5,-0.1,-0.3,0.1,-1.8,0.3,-0.7,-2.4,-0.4,-4.1,-1.8,-0.6,-2.1,-3.1,1.7,-0.5,-0.2,0.2,1.9,0,0.1,-3.3,0.2,15,13.8,-2.9,-0.5,-0.1,-0.3,-3.1,-0.5,-0.2,-0.4,0.2,0,0.1,0.2,-3.5,-3.2,0.04,0,0,-0.4,-0.6,0.2,-0.1,3.3,3,21.73,2,81,215,3,22,N
2015,NYK,Travis Wear,24,51,672,8.5,0.451,0.144,0.124,5.2,13.3,9.1,9.9,1.2,1.4,13.7,17.5,-0.5,0.2,-0.3,-0.02,-4.5,-1.6,-6.1,-0.7,-0.035,0.015,15.1,-10.3,19855,82,0.268,0.508,341700,0.51,-0.75,-0.62,-0.2,-1.25,-1.49,-4.12,0.17,-0.7,-2.45,-1.98,-6.1,2.6,-1,-0.7,-0.1,0.1,-2.4,-0.1,-0.8,-3.3,-0.6,-5.4,-0.7,-1.2,-4.9,-4.5,1.7,-0.8,-0.5,-1.6,1.9,-0.3,-0.2,-2.9,0.2,13.2,12.2,-6.1,-1,-0.7,-1.1,-4.5,-0.8,-0.5,-0.8,-1.6,-0.3,-0.2,-0.4,-4.5,-5.2,0,0,0,-1.9,-1.3,-0.6,0,3.7,3,24.36,0,82,230,4,24,N
2015,CLE,James Jones,34,57,669,11.1,0.565,0.871,0.229,1.6,9,5.3,5.4,1,0.9,5.5,15.8,1.2,0.4,1.5,0.11,1.4,-2.8,-1.4,0.1,0.084,0.026,14.9,4.39,19779,82,0.268,0.557,342773,0.557,-3.54,-1.14,0.07,4.46,-1.64,-1.87,0.17,-0.32,2.75,0.5,-1.4,2.6,-0.2,0.1,-1.4,0.5,3,-0.2,-0.9,1,0.2,5.5,4.5,0.4,-1.1,1.4,1.7,0.2,0.5,-2.8,1.9,-0.5,-0.4,4.3,0.2,11.7,11,-1.4,-0.2,0.1,0.2,1.4,0.2,0.5,0.8,-2.8,-0.5,-0.4,-0.6,-2.6,-2.1,0.21,0,0.1,0.3,1.4,-1.1,0.4,2.9,3,34.33,11,80,218,3,34,Y
2015,GSW,Justin Holiday,25,59,657,12.1,0.498,0.464,0.191,2,9.7,6,10.1,3,1.4,10.2,18.8,0.2,1,1.3,0.092,-1.4,0.5,-1,0.2,0.017,0.075,16.9,10.23,19730,82,0.268,0.572,342913,0.574,-1.83,1.64,-0.14,-0.36,-1.71,-2.26,0.17,-0.38,5.81,1.29,-1,2.6,-0.2,0.2,-0.8,0.2,-0.8,0.5,-0.9,-1.9,-0.3,5.5,4.4,0.4,4.8,-1.4,1.7,-0.2,0,0.5,1.9,0.1,0.1,-1.9,0.2,11.1,10.4,-1,-0.2,0.2,0.2,-1.4,-0.2,0,0.1,0.5,0.1,0.1,0.2,-1.9,-1.5,0.29,0.2,0.3,0.5,0.1,0.3,0.8,2,2,25.83,1,78,185,2,26,Y
2015,NYK,Cleanthony Early,23,39,647,8.4,0.447,0.393,0.224,3.8,13.8,8.7,9.1,2,1.5,14.5,19.6,-0.8,0.4,-0.4,-0.03,-3.8,-1.3,-5.2,-0.5,-0.06,0.03,16.8,-10.3,19855,82,0.268,0.508,341700,0.51,-1.42,0.43,-0.15,-1.03,-1.14,-3.16,0.16,-0.52,-2.45,-1.98,-5.1,2.6,-0.8,-0.5,-0.6,0.2,-1.8,0.1,-0.6,-2.7,-0.4,-5.4,-0.7,-1.2,-4.9,-3.8,1.7,-0.6,-0.3,-1.3,1.9,-0.2,-0.2,-2.5,0.2,16.6,15,-5.1,-0.8,-0.5,-1.1,-3.8,-0.6,-0.3,-0.7,-1.3,-0.2,-0.2,-0.4,-3.9,-4.4,0,0,0,-1.4,-0.9,-0.5,0,2.9,3,23.8,0,80,210,3,24,N
2015,SAC,Ramon Sessions,28,36,642,8.1,0.442,0.153,0.481,2.4,9.6,6.1,22.7,1,0,18.7,18.7,-0.4,0.1,-0.3,-0.025,-3.7,-2.6,-6.2,-0.7,-0.031,0.006,15.2,-3.27,19855,82,0.268,0.542,338426,0.545,1.13,-1.62,-0.07,-4.76,-1.02,-6.27,0.16,-1.01,-4.06,0.03,-6.2,2.6,-1,-0.7,0.2,0.1,-3.8,-0.1,-0.5,-4.1,-0.7,-0.2,-2.2,0.4,-3.1,-3.7,1.7,-0.6,-0.3,-2.6,1.9,-0.4,-0.4,-1.1,0.2,17.8,16.1,-6.2,-1,-0.7,-1.6,-3.7,-0.6,-0.3,-0.7,-2.6,-0.4,-0.4,-0.8,-2.6,-4.2,0,0,0,-1.9,-0.9,-1,0,1.2,1,28.81,7,75,190,1,29,N
2015,BOS,Marcus Thornton,27,39,640,15.8,0.531,0.407,0.167,3.2,9.4,6.2,8.8,1.6,0.8,6.3,23.9,0.8,0.6,1.4,0.104,0.7,-2.4,-1.7,0,0.06,0.045,22.4,-0.44,19880,82,0.268,0.523,347983,0.522,-1.93,-0.44,0,1.96,-1.16,-1.57,0.16,-0.25,0.15,-0.13,-1.7,2.6,-0.3,0,-0.6,0.3,2.4,0,-0.6,1.5,0.2,-1.3,2.5,-0.8,0.9,0.7,1.7,0.1,0.4,-2.4,1.9,-0.4,-0.3,3.2,0.2,16.4,14.9,-1.7,-0.3,0,0.1,0.7,0.1,0.4,0.8,-2.4,-0.4,-0.3,-0.7,-2.5,-2.1,0.2,0,0.1,0.1,1.1,-0.9,0.2,1.9,2,27.66,5,76,205,2,28,Y
2015,CLE,Anderson Varejao,32,26,636,17.7,0.58,0.01,0.225,10.4,20.1,15.3,9.1,1.6,2,13.7,18.1,1.2,0.7,1.9,0.145,0,1,0.9,0.5,0.091,0.054,15.6,4.39,19779,82,0.268,0.557,342773,0.556,0.52,0.2,-0.09,0.07,-0.38,0.41,0.16,0.07,2.75,0.5,0.9,2.6,0.1,0.5,0.8,0.2,-1.2,0,-0.2,-0.5,-0.1,5.5,4.5,0.4,-1.1,0,1.7,0,0.3,1,1.9,0.2,0.2,-1,0.2,24.5,21.2,0.9,0.1,0.5,1.5,0,0,0.3,0.8,1,0.2,0.2,0.6,-0.4,0.1,0.53,1.1,1.5,1.3,0.7,0.5,4.2,4.8,5,32.35,10,82,273,5,32,Y
2015,OKC,Jeremy Lamb,22,47,633,14.9,0.538,0.444,0.22,1.4,16.5,9.1,10.9,1.7,0.7,9,20.5,1,0.7,1.6,0.123,0,-1.6,-1.6,0.1,0.073,0.05,18.7,2.54,19832,82,0.268,0.532,344899,0.532,-1.35,-0.37,0.04,1.57,-1.47,-1.61,0.16,-0.26,3.19,-0.03,-1.6,2.6,-0.3,0.1,-1.2,0.3,1.5,0.1,-0.8,0,0,2,2.7,-0.1,0.6,0,1.7,0,0.3,-1.6,1.9,-0.3,-0.2,1.6,0.2,13.5,12.4,-1.6,-0.3,0.1,0.1,0,0,0.3,0.5,-1.6,-0.3,-0.2,-0.4,-2.6,-2.2,0.19,0,0.1,0.2,0.7,-0.6,0.2,2,2,22.68,2,77,185,2,23,N
2015,WAS,Andre Miller,38,51,631,14.3,0.575,0.056,0.275,3.8,9.8,6.9,34.1,1.1,0.3,22.4,14.8,1,0.6,1.6,0.124,-1.1,-1.6,-2.6,-0.1,0.077,0.047,11.5,0.25,19956,82,0.268,0.534,343082,0.533,3.86,-1.34,0.39,-4.2,-1.58,-3.26,0.16,-0.52,-2.93,0.65,-2.6,2.6,-0.4,-0.1,1.4,0.5,-1.7,-0.1,-0.8,-0.8,-0.1,-2.1,-1.1,-0.3,2.3,-1.1,1.7,-0.2,0.1,-1.6,1.9,-0.2,-0.2,0.5,0.2,12.4,11.5,-2.6,-0.4,-0.1,-0.2,-1.1,-0.2,0.1,0.2,-1.6,-0.2,-0.2,-0.3,-3.1,-2.9,0.09,-0.1,-0.1,-0.3,0.3,-0.5,-0.1,1.1,1,38.87,15,75,200,1,39,Y
2015,OKC,Perry Jones,23,43,631,6.9,0.459,0.326,0.201,1,11.7,6.5,4.2,1.4,1,10.7,15.3,-0.3,0.5,0.2,0.015,-4.2,-1.2,-5.4,-0.5,-0.023,0.038,13.7,2.54,19832,82,0.268,0.532,344899,0.534,-4.11,-0.59,-0.27,0.66,-1.34,-5.37,0.16,-0.85,3.19,-0.03,-5.4,2.6,-0.9,-0.5,-1.9,0.1,-1.6,-0.1,-0.7,-4.2,-0.7,2,2.7,-0.1,0.6,-4.2,1.7,-0.7,-0.4,-1.2,1.9,-0.2,-0.1,-3,0.2,14.7,13.4,-5.4,-0.9,-0.5,-1,-4.2,-0.7,-0.4,-0.8,-1.2,-0.2,-0.1,-0.3,-2.3,-3.7,0,0,0,-1.5,-1.1,-0.4,0,3.9,3,23.36,2,83,235,4,23,N
2015,MIA,Henry Walker,27,24,628,8,0.497,0.786,0.107,1.4,14,7.8,7.2,2,1.2,12,15,-0.1,0.6,0.5,0.039,-0.9,-0.1,-1,0.2,-0.007,0.046,13.2,-3.37,19732,82,0.268,0.54,337291,0.542,-2.76,0.27,-0.03,2.02,-0.23,-0.7,0.16,-0.11,-2.51,-0.31,-1,2.6,-0.2,0.2,-1.5,0.3,0.4,0.1,-0.1,-0.7,-0.1,-1.5,-0.9,-0.2,-1.9,-0.9,1.7,-0.1,0.1,-0.1,1.9,0,0,-0.7,0.2,26.2,22.4,-1,-0.2,0.2,0.5,-0.9,-0.1,0.1,0.5,-0.1,0,0,0.1,-1.3,-1.2,0.34,0.3,0.3,0.4,0.4,0.1,0.9,2.6,3,27.32,4,78,220,3,27,N
2015,MEM,Tayshaun Prince,34,26,628,10.6,0.484,0.18,0.164,3.8,11.2,7.5,8.9,0.7,0.8,7.1,15.4,0.4,0.6,1,0.073,-1.8,-0.2,-2,0,0.029,0.044,14.3,3.94,19904,82,0.268,0.531,348101,0.533,-1.56,-1.57,-0.19,0.5,-0.41,-3.04,0.16,-0.48,-0.24,0.99,-2,2.6,-0.3,0,-0.5,0.1,-0.9,-0.3,-0.2,-1.8,-0.3,-0.1,-0.1,0,4,-1.8,1.7,-0.3,0,-0.2,1.9,0,0,-1.6,0.2,24.2,20.9,-2,-0.3,0,0,-1.8,-0.3,0,-0.1,-0.2,0,0,0,-0.6,-1.2,0.33,0.3,0,0,0,0,0,3.1,3,34.93,12,81,212,3,35,Y
2015,NYK,Iman Shumpert,24,24,625,11.9,0.484,0.307,0.172,4,11.2,7.5,21.3,2.5,0.4,15.4,20.1,-0.1,0.3,0.3,0.02,-0.8,-1.1,-1.9,0,-0.005,0.025,17,-10.3,19855,82,0.268,0.508,341700,0.509,1.71,0.48,0.11,-1.9,-0.24,0.04,0.16,0.01,-2.45,-1.98,-1.9,2.6,-0.3,0,0.6,0.3,-0.8,0.4,-0.1,0.3,0.1,-5.4,-0.7,-1.2,-4.9,-0.8,1.7,-0.1,0.1,-1.1,1.9,-0.2,-0.1,0.3,0.2,26,22.3,-1.9,-0.3,0,0,-0.8,-0.1,0.1,0.5,-1.1,-0.2,-0.1,-0.4,-2.3,-2.2,0.2,0,0,0,0.4,-0.3,0,2.1,2,24.6,3,77,220,2,25,N
